time_s,x,y
10.263,2.705,1.236
10.368,2.726,1.235
10.468,2.746,1.237
10.568,2.768,1.241
10.677,2.768,1.241
10.789,2.788,1.246
10.890,2.807,1.248
10.991,2.833,1.251
11.091,2.858,1.252
11.198,2.858,1.252
11.312,2.884,1.247
11.422,2.907,1.240
11.532,2.925,1.231
11.641,2.942,1.221
11.742,2.959,1.208
11.842,2.976,1.197
11.952,2.976,1.197
12.053,2.996,1.185
12.154,3.018,1.176
12.255,3.039,1.172
12.355,3.059,1.170
12.456,3.059,1.170
12.562,3.082,1.171
12.663,3.106,1.174
12.764,3.120,1.174
12.864,3.139,1.177
12.965,3.139,1.177
13.065,3.155,1.182
13.165,3.178,1.183
13.266,3.207,1.185
13.376,3.234,1.182
13.486,3.234,1.182
13.597,3.258,1.175
13.708,3.280,1.166
13.814,3.298,1.156
13.914,3.315,1.143
14.015,3.325,1.131
14.116,3.325,1.131
14.216,3.343,1.121
14.330,3.365,1.108
14.430,3.389,1.098
14.531,3.412,1.095
14.632,3.412,1.095
14.732,3.433,1.093
14.832,3.453,1.095
14.932,3.473,1.097
15.033,3.490,1.098
15.147,3.490,1.098
15.248,3.513,1.099
15.361,3.541,1.098
15.462,3.568,1.093
15.562,3.592,1.085
15.665,3.592,1.085
15.765,3.611,1.075
15.880,3.628,1.062
15.980,3.642,1.046
16.081,3.654,1.035
16.196,3.672,1.022
16.298,3.672,1.022
16.398,3.693,1.009
16.509,3.716,1.001
16.610,3.738,0.996
16.715,3.759,0.994
16.829,3.779,0.995
16.929,3.799,0.998
17.039,3.799,0.998
17.140,3.818,0.998
17.240,3.844,0.998
17.341,3.871,0.996
17.441,3.871,0.996
17.542,3.895,0.988
17.642,3.919,0.977
17.742,3.937,0.965
17.843,3.952,0.951
17.947,3.952,0.951
18.047,3.964,0.936
18.155,3.977,0.924
18.256,3.996,0.910
18.357,4.017,0.899
18.457,4.017,0.899
18.558,4.040,0.891
18.662,4.061,0.884
18.763,4.081,0.883
18.878,4.102,0.883
18.982,4.122,0.885
19.087,4.122,0.885
19.197,4.143,0.884
19.297,4.170,0.883
19.397,4.196,0.878
19.508,4.221,0.869
19.609,4.241,0.858
19.709,4.241,0.858
19.810,4.257,0.846
19.910,4.273,0.830
20.010,4.284,0.816
20.111,4.284,0.816
20.215,4.298,0.803
20.316,4.318,0.787
20.416,4.339,0.775
20.530,4.361,0.766
20.631,4.361,0.766
20.731,4.381,0.760
20.844,4.401,0.759
20.948,4.423,0.759
21.064,4.442,0.757
21.176,4.464,0.754
21.283,4.490,0.752
21.396,4.490,0.752
21.512,4.516,0.746
21.615,4.538,0.734
21.730,4.557,0.720
21.837,4.571,0.706
21.946,4.583,0.690
22.059,4.594,0.676
22.159,4.594,0.676
22.259,4.609,0.661
22.369,4.628,0.644
22.477,4.648,0.633
22.578,4.669,0.622
22.681,4.689,0.616
22.781,4.689,0.616
22.882,4.708,0.614
22.983,4.729,0.612
23.094,4.747,0.609
23.204,4.770,0.605
23.313,4.795,0.599
23.413,4.795,0.599
23.515,4.820,0.588
23.628,4.841,0.573
23.738,4.855,0.560
23.840,4.868,0.543
23.946,4.878,0.528
24.048,4.878,0.528
24.149,4.887,0.513
24.259,4.902,0.497
24.359,4.919,0.483
24.462,4.941,0.471
24.562,4.941,0.471
24.678,4.961,0.461
24.788,4.979,0.455
